,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
342,12.5%,"Soave, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Aromas of grapefruit, hay and wild herb follow over to the light-bodied, easy-drinking palate along with a hints of pineapple and bitter almond. Racy acidity keeps it refreshing.                      Kerin O’Keefe ",Vigna Cengelle,Corte Mainente 2019 Vigna Cengelle  (Soave),N/A, Veneto,87,Soave,,Not rated yet [Add Your Review],White Blend,2019,Corte Mainente
343,12.5%,"Soave, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      The delicate nose suggests whiffs of white stone fruit while the racy palate offers lemon, yellow apple and a hint of honeyed almond. Vibrant acidity gives it a crisp close.                      Kerin O’Keefe ",,Corte Sant'Alda 2018  Soave,$16, Veneto,87,Soave,,Not rated yet [Add Your Review],White Blend,2018,Corte Sant'Alda
344,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      Intense herbal flavors make this a really crisp, fruity wine. Lively acidity and vivacious fruitiness are right out there. The wine is ready to drink.                      Roger Voss ",Colombard & Sauvignon Blanc,Domaine de Ménard 2019 Colombard & Sauvignon Blanc Colombard-Sauvignon Blanc (Côtes de Gascogne),$11, Southwest France,87,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Sauvignon Blanc, White Blend",2019,Domaine de Ménard
345,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      Crisp and full of black-currant flavors, this bright wine is light, poised while also intensely herbal. The wine is still a little young and a few months in bottle will calm it down. Drink from late 2020.                      Roger Voss ",No 3,Domaine Uby 2019 No 3 Colombard-Sauvignon Blanc (Côtes de Gascogne),$13, Southwest France,86,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Sauvignon Blanc, White Blend",2019,Domaine Uby
346,12%,"Soave, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Tropical-fruit and elderflower aromas form the delicate nose. On the tangy palate, crisp acidity accompanies apricot, peach and the barest hint of almond. It's simple but well made.                      Kerin O’Keefe ",,Cantina Castelnuovo del Garda 2019  Soave,N/A, Veneto,86,Soave,,Not rated yet [Add Your Review],White Blend,2019,Cantina Castelnuovo del Garda
347,12%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Spring blossom and summer orchard fruit form the delicate nose. It's tangy and refreshing, offering white peach, yellow pear and a hint of beeswax, alongside crisp acidity.                      Kerin O’Keefe ",,Villa Girardi 2018  Soave Classico,$19, Veneto,86,Soave Classico,,Not rated yet [Add Your Review],White Blend,2018,Villa Girardi
348,14%,"Rioja, Northern Spain, Spain",750 ml,White, Spain,8/1/2020,"
                      Stalky aromas struggle with freshness and clarity, while this Viura-led blend feels round and full, with bold acidity. Briny apple flavors remain briny on a finish that adds mild bitterness to the package.                      Michael Schachner ",,Luis Cañas 2018 White (Rioja),$18, Northern Spain,86,Rioja,,Not rated yet [Add Your Review],White Blend,2018,Luis Cañas
349,13%,"Rioja, Northern Spain, Spain",750 ml,White, Spain,8/1/2020,"
                      Light white fruit aromas and a slight hint of oak are met with mild notes of green herbs and grass. This is medium in body, with grabby oak-based tannins. Cidery, slightly briny white fruit flavors finish woody, which is line for barrel-fermented white Rioja.                      Michael Schachner ",Blanco Fermentado En Barrica,Montecillo 2018 Blanco Fermentado En Barrica White (Rioja),N/A, Northern Spain,86,Rioja,,Not rated yet [Add Your Review],White Blend,2018,Montecillo
350,12.5%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Spring wild flower and white stone fruit aromas form the delicate nose. On the informal, easygoing palate, refreshing acidity accompanies pear and green apple. It's simple but well made.                      Kerin O’Keefe ",Montefoscarino,Santa Sofia 2019 Montefoscarino  (Soave Classico),N/A, Veneto,86,Soave Classico,,Not rated yet [Add Your Review],White Blend,2019,Santa Sofia
351,12.5%,"Soave, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Aromas of banana follow over to the simple palate along with green melon and a candied lemon-drop note. It's informal and refreshing, with bright acidity.                      Kerin O’Keefe ",,Corte Adami 2019  Soave,N/A, Veneto,86,Soave,,Not rated yet [Add Your Review],White Blend,2019,Corte Adami
352,12.5%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      The shy nose doesn't give much away while the crisp palate suggests mature yellow apple, beeswax and a hint of honey. It's light bodied, with brisk acidity and a bitter almond close.                      Kerin O’Keefe ",,Acinum 2018  Soave Classico,$13, Veneto,86,Soave Classico,,Not rated yet [Add Your Review],White Blend,2018,Acinum
353,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      This is an attractive, fruity wine with a soft texture and crisp green-apple flavors. The juicy character is immediately attractive, full of freshness and ready to drink.                      Roger Voss ",Brumes de Gascogne,Plaimont 2019 Brumes de Gascogne Colombard-Sauvignon Blanc (Côtes de Gascogne),$10, Southwest France,86,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Sauvignon Blanc, White Blend",2019,Plaimont
354,12.5%,"Soave, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      This informal white has subtle aromas suggesting spring wild flower and apple. On the racy, light-bodied palate, crisp acidity carries white peach and a candied note. It's simple but well made.                      Kerin O’Keefe ",Terrelunghe,Vicentini Agostino 2018 Terrelunghe  (Soave),$18, Veneto,86,Soave,,Not rated yet [Add Your Review],White Blend,2018,Vicentini Agostino
355,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      An intense, catty wine, this has gooseberry flavors and tight, crisp acidity. Hints of black currants come through as well as freshness. The wine is ready to drink.                      Roger Voss ",La Marina Cuvée Océane,Domaine de Ménard 2019 La Marina Cuvée Océane White (Côtes de Gascogne),$12, Southwest France,85,Côtes de Gascogne,,Not rated yet [Add Your Review],White Blend,2019,Domaine de Ménard
356,12%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      This simple white has subdued aromas green melon. On the simple palate, crisp acidity accompanies suggestions of apple and almond.                      Kerin O’Keefe ",,Antica Corte 2019  Soave Classico,$18, Veneto,85,Soave Classico,,Not rated yet [Add Your Review],White Blend,2019,Antica Corte
357,13%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Crisp and informal, this simple white has delicate aromas and flavors suggesting citrus and apple. It closes on a bitter note of almond.                      Kerin O’Keefe ",,Santi 2018  Soave Classico,$13, Veneto,85,Soave Classico,,Not rated yet [Add Your Review],White Blend,2018,Santi
358,12.5%,"Soave, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      This informal white has aromas and flavors suggesting green apple and Bartlett pear. It's extremely simple but refreshing, with crisp acidity.                      Kerin O’Keefe ",,Monte Zovo 2019  Soave,$11, Veneto,85,Soave,,Not rated yet [Add Your Review],White Blend,2019,Monte Zovo
359,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      The epitome of an easy-going Gascon wine, this is bright and herbal, with soft green-fruit flavors. It is tangy and totally ready to drink.                      Roger Voss ",Colombelle Colombard-Sauvignon,Plaimont 2019 Colombelle Colombard-Sauvignon Colombard-Sauvignon Blanc (Côtes de Gascogne),$10, Southwest France,85,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Sauvignon Blanc, White Blend",2019,Plaimont
360,13%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      This has an extremely shy nose that eventually reveals whiffs of white flower and citrus. On the fresh, simple palate, crisp acidity accompanies suggestions of banana and almond.                      Kerin O’Keefe ",Monopolio,Cantina di Gambellara 2019 Monopolio  (Soave Classico),N/A, Veneto,85,Soave Classico,,Not rated yet [Add Your Review],White Blend,2019,Cantina di Gambellara
361,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      Intensely herbal, this is a green-fruit-flavored wine. Acidity is very present, giving gooseberry and green-plum flavors. Drink now,                      Roger Voss ",Cuvée Marine,Domaine de Ménard 2019 Cuvée Marine White (Côtes de Gascogne),$12, Southwest France,85,Côtes de Gascogne,,Not rated yet [Add Your Review],White Blend,2019,Domaine de Ménard
362,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      This grassy, herbal wine with a catty edge is fruity, crisp and citrus flavored. It's a blend of Colombard, Sauvignon Blanc and Gros Manseng, with the Gros Manseng adding a warmer, honeyed note. Drink now.                      Roger Voss ",Fossiles,Haut Marin 2019 Fossiles White (Côtes de Gascogne),$11, Southwest France,85,Côtes de Gascogne,,Not rated yet [Add Your Review],White Blend,2019,Haut Marin
363,13.5%,"Soave Superiore, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      This has an extremely shy nose that eventually reveals whiffs of cedar and yellow flower. The lean, palate is also subdued, offering the merest suggestions of pear and vanilla before an abrupt, bitter almond close.                      Kerin O’Keefe ",Panvinio,Villa Erbice 2018 Panvinio  (Soave Superiore),$18, Veneto,85,Soave Superiore,,Not rated yet [Add Your Review],White Blend,2018,Villa Erbice
364,12%,"Soave Classico, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Packed in an extremely heavy bottle, this simple white has subdued aromas of spring blossom and a whiff of citrus. On the informal, rather diluted palate, crisp acidity accompanies grapefruit and a hint of pineapple.                      Kerin O’Keefe ",Mondello,Aldegheri 2019 Mondello  (Soave Classico),$10, Veneto,84,Soave Classico,,Not rated yet [Add Your Review],White Blend,2019,Aldegheri
365,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      Bright and herbal, this is a crisp, green-fruit-flavored wine. Its acidity and brightness are refreshing and tangy. Drink now.                      Roger Voss ",Colombard & Ugni Blanc,Domaine de Ménard 2019 Colombard & Ugni Blanc Colombard-Ugni Blanc (Côtes de Gascogne),$11, Southwest France,84,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Ugni Blanc, White Blend",2019,Domaine de Ménard
366,11.5%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,8/1/2020,"
                      The combination of tensely herbal Colombard and soft, honeyed Gros Manseng doesn't quite work. The intense herbal flavors dominate, leaving an odd balance.                      Roger Voss ",Domaine de Cassaigne Le Labyrinthe,Plaimont 2019 Domaine de Cassaigne Le Labyrinthe White (Côtes de Gascogne),$11, Southwest France,83,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Gros Manseng, White Blend",2019,Plaimont
367,12%,"Soave, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      This informal white has an extremely shy nose that eventually reveals hints of wet metal. It's extremely simple and diluted, offering mere suggestions of stone fruit and bitter almond alongside brisk acidity.                      Kerin O’Keefe ",Singan,Adalia 2018 Singan  (Soave),$12, Veneto,82,Soave,,Not rated yet [Add Your Review],White Blend,2018,Adalia
