,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
58,13.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,4/1/2021,"
                      This delicate wine is a breath of fresh air for the variety—an expressive, lengthy and vibrant take that tastes great. Baking spice, orange and cranberry flavors highlight the graceful palate, balanced by bright acidity and a flourish of lavender on the finish.                      Virginie Boone ",Grist Vineyard,Gary Farrell 2017 Grist Vineyard Zinfandel (Dry Creek Valley),$50, California,94, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2017,Gary Farrell
59,15.5%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Quite deep and concentrated, this luxuriously ripe wine overflows with blackberry jam and black pepper flavors on a full body laced with moderate tannins. Hints of wood char and cedar add a spicy, oaky touch that's well integrated.                      Jim Gordon ",Duarte Vineyard,V. Sattui 2018 Duarte Vineyard Zinfandel (Contra Costa County),$36, California,93, Central Coast,Contra Costa County,Not rated yet [Add Your Review],Zinfandel,2018,V. Sattui
60,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,4/1/2021,"
                      Warm oak spices of cinnamon, nutmeg and clove put a wonderful spin on the rich, ripe, blackberry and blueberry flavors in this full-bodied wine. It is rounded in feel and concentrated in fruit character.                      Jim Gordon ",Cougar Hill,Sobon Estate 2018 Cougar Hill Zinfandel (Amador County),$18, California,93, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Sobon Estate
61,14.3%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,4/1/2021,"
                      This hearty, almost meaty, wine offers bold blackberry and light wood smoke flavors on a firm texture of tannins and good acidity. It has chewy, grippy mouth-feel and the concentrated fruit flavors to match that structure.                      Jim Gordon ",,Bella Grace 2018 Zinfandel (Amador County),$20, California,92, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Bella Grace
62,15%,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,4/1/2021,"
                      Fruit for this wine comes from the oldest vines in the Pacific Northwest, planted in the late 1800s. Appealing aromas of raspberry, cranberry and baking spice are followed by a broad but sophisticated palate. It's a tribute to the variety.                      Sean P. Sullivan ",The Pines Vineyard,History 2017 The Pines Vineyard Zinfandel (Columbia Valley (OR)),$65, Oregon,92, Oregon Other,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2017,History
63,14.8%,"Anderson Valley, Mendocino County, California, US",750 ml,Red, US,4/1/2021,"
                      Packed with vibrant red cherry and raspberry flavors, this technically full-bodied wine feels fresh and lively in texture and has mild tannins that give a bit of grip. Its appetizing balance was probably enhanced by the Anderson Valley's cool climate.                      Jim Gordon ",Fashauer Vineyard,Bee Hunter 2016 Fashauer Vineyard Zinfandel (Anderson Valley),$42, California,92, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Zinfandel,2016,Bee Hunter
64,15.1%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Enticing spices and luscious, ripe fruit flavors make a great combination in this lush-textured, full-bodied wine. Aromatic notes of vanilla, cinnamon and nutmeg complement palate impressions of warm, sun-ripened blackberries and raspberries.                      Jim Gordon ",Peacock Patch Reserve,Ruby Hill Winery 2017 Peacock Patch Reserve Zinfandel (Livermore Valley),$29, California,92, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Zinfandel,2017,Ruby Hill Winery
65,15.5%,"Fiddletown, Sierra Foothills, California, US",750 ml,Red, US,4/1/2021,"
                      Hints of black pepper and woodsmoke on the nose lead to ripe plum and peppered-meat flavors that are rich enough to sink your teeth into. This full-bodied, lightly tannic wine offers complexity and power.                      Jim Gordon ",,Sobon Estate 2018 Zinfandel (Fiddletown),$22, California,92, Sierra Foothills,Fiddletown,Not rated yet [Add Your Review],Zinfandel,2018,Sobon Estate
66,14.8%,"Anderson Valley, Mendocino County, California, US",750 ml,Red, US,4/1/2021,"
                      Packed with vibrant red cherry and raspberry flavors, this technically full-bodied wine feels fresh and lively in texture and has mild tannins that give a bit of grip. Its appetizing balance was probably enhanced by the Anderson Valley's cool climate.                      Jim Gordon ",Fashauer Vineyard,Bee Hunter 2016 Fashauer Vineyard Zinfandel (Anderson Valley),$42, California,92, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Zinfandel,2016,Bee Hunter
67,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,4/1/2021,"
                      This full-bodied and plushly textured wine starts with wild berry and underbrush aromas followed by ripe blackberry and black-plum flavors. Its concentration and smoothness combine for great sipping.                      Jim Gordon ",Rocky Top,Sobon Estate 2018 Rocky Top Zinfandel (Amador County),$18, California,92, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Sobon Estate
68,15%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Ryan Beauregard is showing smart restraint in his effort to tame and direct this mountain-grown Zinfandel. Aromas of berry jam, redwood and charcuterie are complex and savory on the nose. The lightly bodied palate offers crunchy cranberry, light pomegranate, hints of baked earth and crumpled herbs. There's a toasty tone to the finish.                      Matt Kettmann ",Beauregard Ranch,Beauregard 2018 Beauregard Ranch Zinfandel (Santa Cruz Mountains),$35, California,92, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Zinfandel,2018,Beauregard
69,14.5%,"Mokelumne River, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      This smoky, spicy wine wraps potent blackberry flavors in black pepper, beef and wood smoke for a dark and delicious effect. It is full-bodied, moderately tannic and nicely concentrated.                      Jim Gordon ",Old Vine,Sidebar 2018 Old Vine Zinfandel (Mokelumne River),$28, California,91, Central Valley,Mokelumne River,Not rated yet [Add Your Review],Zinfandel,2018,Sidebar
70,16.6%,"Cucamonga Valley, South Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Ripe and accessible aromas of red currant, strawberry, loamy soil and sweet flowers show on the nose of this bottling from a region that once grew the most grapes in California. Cedar and sandalwood flavors frame the jammy, sappy palate, where blackberry and black plum flavors meet with an herbal hint of pine needle and finish on a caramel tone.                      Matt Kettmann ",4th and Haven,Cavaletti 2019 4th and Haven Zinfandel (Cucamonga Valley),$42, California,91, South Coast,Cucamonga Valley,Not rated yet [Add Your Review],Zinfandel,2019,Cavaletti
71,15.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Blackberry, cherry, soy and hints of damp oak show on the lush nose of this bottling. Soft tannins make for a voluptuous palate, where roasted black cherry and smoky oak leads to a familiar caramel-laced finished.                      Matt Kettmann ",,Opaque 2018 Zinfandel (Paso Robles),$30, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2018,Opaque
72,15%,"Monterey, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      This is a ripe, traditional Zinfandel in all its jammy glory. Aromas of strawberry sorbet and blackberry syrup lead into a fresh, juicy palate of grape Jolly Rancher and baking spice, proving playful and joyous to sip.                      Matt Kettmann ",Bell Ranch Vineyard,Boekenoogen 2018 Bell Ranch Vineyard Zinfandel (Monterey),$42, California,90, Central Coast,Monterey,Not rated yet [Add Your Review],Zinfandel,2018,Boekenoogen
73,14.3%,"Lake County, Lake County, California, US",750 ml,Red, US,4/1/2021,"
                      This hearty wine shapes blackberry and black-pepper flavors with moderate tannins and a full body that are attractively mouthfilling. Hints of vanilla, clove and cedar add extra interest and a lingering finish.                      Jim Gordon ",Catfish Vineyard,Steele 2017 Catfish Vineyard Zinfandel (Lake County),$25, California,90, Lake County,Lake County,Not rated yet [Add Your Review],Zinfandel,2017,Steele
74,14.5%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,4/1/2021,"
                      Pure, delicious fruit aromas and flavors practically light up this well-balanced, easy-drinking wine. It shows light tannins and a smooth texture that's nicely tangy, too. A lingering fresh berry character marks the close.                      Jim Gordon ",Made with Organic Grapes,Paul Dolan 2019 Made with Organic Grapes Zinfandel (Mendocino),$19, California,90, Mendocino County,Mendocino,Not rated yet [Add Your Review],Zinfandel,2019,Paul Dolan
75,16%,"Amador County, Sierra Foothills, California, US",750 ml,Dessert, US,4/1/2021,"
                      When Zinfandel grapes are left to ripen and shrivel to the point of overt sweetness, they can make a potently flavorful wine like this that is lightly sweet and very full bodied. It will be a good after-dinner drink or a good choice for pairing with dried, aged cheese.                      Jim Gordon ",Rocky Point Vineyard Late Harvest,Amador Cellars 2015 Rocky Point Vineyard Late Harvest Zinfandel (Amador County),$32, California,90, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2015,Amador Cellars
76,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      Mint and pine flavors mingle with robust blackberries and raspberries in this full-bodied, lightly tannic wine as it spreads generously across the palate. Very good balance combined with tasty concentration make it extra enjoyable.                      Jim Gordon ",Estate Grown,Oak Farm 2019 Estate Grown Primitivo (Lodi),$35, California,90, Central Valley,Lodi,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2019,Oak Farm
77,15%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,4/1/2021,"
                      Pruney, old-vine red fruit dominates in this bold, brawny wine, which is dense and substantial on the palate. From a site planted in 1885 it shows Old World ruggedness and a hint of potpourri amidst the leathery texture and lasting baking spice.                      Virginie Boone ",Mossy Block Ancient Vines,Whipsmart Wine Company 2018 Mossy Block Ancient Vines Zinfandel (Russian River Valley),$30, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Whipsmart Wine Company
78,14.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Candied, slightly extracted aromas of black plum and blackberry are a touch tangy on the nose of this bottling. The palate is snappy with fresh boysenberry and light licorice flavors, as tart acidity carries into the finish.                      Matt Kettmann ",,Écluse 2018 Zinfandel (Paso Robles),$44, California,89, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2018,Écluse
79,16.1%,"Lodi, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      Deep blackberry and black-olive flavors are tinged with mint and licorice in this full-bodied, rich-textured wine. It's generous and mouthfilling, showing elevated alcohol and not too much tannin.                      Jim Gordon ",Survivor Old Vine Westwind Vineyard,Appellations Cellars 2017 Survivor Old Vine Westwind Vineyard Zinfandel (Lodi),$38, California,89, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Appellations Cellars
80,15%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,4/1/2021,"
                      Tasting of chocolate-covered espresso bean and dark cherry and currant, this wine is thick and supple, with substantial ripeness. Jammy flavors meet a foundation of toasted oak and baking spice, finishing earthy and rustic.                      Virginie Boone ",Dolinsek Ranch Old Vine,Portalupi 2018 Dolinsek Ranch Old Vine Zinfandel (Russian River Valley),$52, California,88, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Portalupi
